review_id,user_id,movie_id,rating,comment,created_at
870,,,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,3/3/25
871,,,4,Donec semper sapien a libero.,8/27/24
872,,,1,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,12/11/24
873,,,2,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",9/28/24
874,,,1,Nulla mollis molestie lorem. Quisque ut erat.,4/6/25
875,,,2,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",3/9/25
876,,,5,Fusce posuere felis sed lacus.,9/1/24
877,,,1,Sed ante.,4/29/25
878,,,5,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,6/18/25
879,,,4,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",2/26/25
880,,,4,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",12/13/24
881,,,1,Nunc purus. Phasellus in felis.,11/14/24
882,,,2,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",12/17/24
883,,,1,Nulla mollis molestie lorem.,6/2/24
884,,,3,Aenean sit amet justo.,1/31/25
885,,,4,Sed accumsan felis.,7/10/25
886,,,1,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",6/28/25
887,,,4,Donec dapibus. Duis at velit eu est congue elementum.,5/22/24
888,,,2,Aenean fermentum.,10/12/24
889,,,1,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",7/7/25
890,,,2,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",9/27/24
891,,,1,Donec posuere metus vitae ipsum.,10/10/24
892,,,3,In hac habitasse platea dictumst. Etiam faucibus cursus urna.,11/4/24
893,,,4,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",7/15/24
894,,,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3/28/25
895,,,1,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",9/12/24
896,,,4,Proin eu mi.,7/13/24
897,,,5,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,7/28/25
898,,,1,Morbi porttitor lorem id ligula.,7/8/25
899,,,1,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",3/25/25
900,,,4,Curabitur convallis.,6/23/25
901,,,1,Sed ante.,12/17/24
902,,,2,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,8/10/25
903,,,4,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",7/14/25
904,,,1,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,12/29/24
905,,,1,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",5/3/25
906,,,1,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",1/11/25
907,,,3,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",1/28/25
908,,,5,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",11/15/24
909,,,5,Integer a nibh. In quis justo.,11/10/24
910,,,3,Nulla nisl.,11/2/24
911,,,5,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",10/25/24
912,,,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",11/1/24
913,,,5,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,6/30/25
914,,,4,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,4/27/25
915,,,3,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",9/7/24
916,,,5,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",9/22/24
917,,,4,Praesent blandit lacinia erat.,3/22/25
918,,,2,Etiam pretium iaculis justo.,1/29/25
919,,,5,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3/11/25
920,,,2,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,12/14/24
921,,,5,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",6/9/24
922,,,1,Ut at dolor quis odio consequat varius. Integer ac leo.,2/19/25
923,,,3,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",9/17/24
924,,,2,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",1/19/25
925,,,3,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,8/14/25
926,,,1,Aenean lectus.,7/19/24
927,,,3,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",6/15/24
928,,,4,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",4/27/25
929,,,4,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",7/1/25
930,,,5,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",9/23/24
931,,,2,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5/29/25
932,,,2,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",7/29/25
933,,,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",9/29/24
934,,,5,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",2/22/25
935,,,4,Quisque porta volutpat erat.,7/21/25
936,,,4,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,6/24/25
937,,,3,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,10/13/24
938,,,1,Aliquam erat volutpat. In congue. Etiam justo.,6/25/25
939,,,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",8/29/24
940,,,2,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",11/16/24
941,,,5,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",5/26/25
942,,,3,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",3/16/25
943,,,2,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",8/16/24
944,,,5,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1/29/25
945,,,1,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,1/6/25
946,,,3,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",10/20/24
947,,,5,Aenean fermentum.,11/9/24
948,,,5,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,1/22/25
949,,,3,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,8/9/24
950,,,4,Etiam vel augue.,6/20/24
951,,,2,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,1/10/25
952,,,5,Aenean lectus. Pellentesque eget nunc.,8/30/24
953,,,1,In sagittis dui vel nisl.,7/21/25
954,,,4,Proin eu mi. Nulla ac enim.,1/7/25
955,,,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,5/14/25
956,,,4,Sed accumsan felis. Ut at dolor quis odio consequat varius.,2/9/25
957,,,2,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",9/21/24
958,,,2,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,6/3/25
959,,,2,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",3/6/25
960,,,1,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",4/21/25
961,,,3,Vestibulum sed magna at nunc commodo placerat.,5/19/24
962,,,4,Duis ac nibh.,2/20/25
963,,,5,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",7/5/24
964,,,3,In sagittis dui vel nisl. Duis ac nibh.,2/23/25
965,,,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,7/18/25
966,,,4,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",7/5/24
967,,,5,Nullam molestie nibh in lectus. Pellentesque at nulla.,12/22/24
968,,,2,Duis at velit eu est congue elementum.,9/9/24
969,,,3,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",7/22/25
970,,,3,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,9/8/24
971,,,3,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",5/24/24
972,,,5,Quisque ut erat.,12/10/24
973,,,4,Morbi vel lectus in quam fringilla rhoncus.,2/13/25
974,,,5,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",7/3/25
975,,,4,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",7/21/24
976,,,1,Nulla nisl. Nunc nisl.,11/27/24
977,,,3,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",11/16/24
978,,,3,Proin eu mi. Nulla ac enim.,10/27/24
979,,,4,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1/23/25
980,,,5,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,6/8/25
981,,,3,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,5/26/24
982,,,1,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,7/18/25
983,,,5,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1/20/25
984,,,5,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",8/16/24
985,,,1,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1/14/25
986,,,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,6/25/24
987,,,1,Aenean fermentum.,8/9/24
988,,,3,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,4/8/25
989,,,5,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,7/4/25
990,,,5,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",2/13/25
991,,,1,In eleifend quam a odio.,1/29/25
992,,,5,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",12/4/24
993,,,5,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",9/25/24
994,,,2,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,7/29/24
995,,,3,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,1/15/25
996,,,5,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,6/11/24
997,,,1,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,6/19/24
998,,,2,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/11/25
999,,,1,Nullam sit amet turpis elementum ligula vehicula consequat.,4/16/25
1000,,,3,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5/29/25
